province,date,year,month,temp_mean,temp_min,temp_max,temp_amplitude,temp_std,rainfall_total,rainfall_max_daily,rainfall_mean_daily,rainfall_days,latitude,longitude
Cao Bằng,2024-12-01,2024,12,15.235483870967743,12.6,20.0,7.4,2.185794803894267,38.9,11.6,1.2548387096774194,12,22.7426936,106.1060926
Cao Bằng,2025-01-01,2025,1,14.748387096774193,10.1,19.5,9.4,2.4523282770654147,20.099999999999998,10.7,0.6483870967741935,11,22.7426936,106.1060926
Cao Bằng,2025-02-01,2025,2,15.014285714285714,11.8,20.0,8.2,2.281441111441088,62.6,7.7,2.2357142857142858,21,22.7426936,106.1060926
Cao Bằng,2025-03-01,2025,3,19.93548387096774,14.6,25.5,10.9,3.6021797463107235,32.0,11.8,1.032258064516129,12,22.7426936,106.1060926
Cao Bằng,2025-04-01,2025,4,24.42,17.9,29.4,11.5,3.099321394022938,68.6,17.2,2.2866666666666666,18,22.7426936,106.1060926
Cao Bằng,2025-05-01,2025,5,25.361290322580647,21.0,30.0,9.0,2.181693137505033,335.8,35.4,10.832258064516129,25,22.7426936,106.1060926
Cao Bằng,2025-06-01,2025,6,26.98,24.1,30.0,5.899999999999999,1.296254551416875,396.0,50.4,13.2,30,22.7426936,106.1060926
Cà Mau,2011-01-01,2011,1,25.55483870967742,24.3,26.6,2.3000000000000007,0.6168947558416665,28.4,10.6,0.9161290322580645,14,9.0180177,105.0869724
Cà Mau,2011-02-01,2011,2,26.37142857142857,25.3,27.1,1.8000000000000007,0.5255382728122442,7.7,2.0,0.275,9,9.0180177,105.0869724
Cà Mau,2011-03-01,2011,3,26.42258064516129,24.6,27.6,3.0,0.7923423828200156,215.3,31.9,6.945161290322581,31,9.0180177,105.0869724
Cà Mau,2011-04-01,2011,4,26.966666666666665,26.1,28.1,2.0,0.5351978901389589,156.1,32.5,5.203333333333333,26,9.0180177,105.0869724
Cà Mau,2011-05-01,2011,5,27.541935483870965,26.5,28.9,2.3999999999999986,0.5358943885682363,302.0,30.3,9.741935483870968,30,9.0180177,105.0869724
Cà Mau,2011-06-01,2011,6,27.253333333333334,25.4,28.3,2.900000000000002,0.6662987490521848,287.5,33.7,9.583333333333334,30,9.0180177,105.0869724
Cà Mau,2011-07-01,2011,7,27.019354838709678,25.6,28.2,2.599999999999998,0.7291178939141492,221.4,19.7,7.141935483870968,30,9.0180177,105.0869724
Cà Mau,2011-08-01,2011,8,26.94516129032258,25.2,28.2,3.0,0.8301962457465186,298.2,49.4,9.619354838709677,31,9.0180177,105.0869724
Cà Mau,2011-09-01,2011,9,26.509999999999998,24.9,27.8,2.900000000000002,0.8260207895855803,306.8,46.4,10.226666666666667,30,9.0180177,105.0869724
Cà Mau,2011-10-01,2011,10,26.725806451612904,25.5,27.7,2.1999999999999993,0.5633043830443609,235.8,22.3,7.606451612903226,31,9.0180177,105.0869724
Cà Mau,2011-11-01,2011,11,26.63,25.6,27.4,1.7999999999999972,0.4465577153106285,170.2,31.2,5.673333333333333,30,9.0180177,105.0869724
Cà Mau,2011-12-01,2011,12,25.480645161290322,24.0,26.9,2.8999999999999986,0.7427064717812853,93.9,20.7,3.0290322580645164,20,9.0180177,105.0869724
Cà Mau,2012-01-01,2012,1,25.364516129032257,24.4,26.1,1.7000000000000028,0.40211804825347436,113.5,17.6,3.661290322580645,26,9.0180177,105.0869724
Cà Mau,2012-02-01,2012,2,26.32758620689655,25.6,26.9,1.2999999999999972,0.39901356200021415,99.80000000000001,41.2,3.441379310344828,18,9.0180177,105.0869724
Cà Mau,2012-03-01,2012,3,27.361290322580647,26.3,28.3,2.0,0.4779661210831019,173.4,45.1,5.593548387096774,26,9.0180177,105.0869724
Cà Mau,2012-04-01,2012,4,27.62,26.3,28.6,2.3000000000000007,0.6177824636664536,146.9,21.1,4.8966666666666665,29,9.0180177,105.0869724
Cà Mau,2012-05-01,2012,5,27.44193548387097,26.1,28.6,2.5,0.640715326047582,255.70000000000002,15.4,8.248387096774193,30,9.0180177,105.0869724
Cà Mau,2012-06-01,2012,6,27.64,26.2,28.8,2.6000000000000014,0.6284079500803101,167.1,15.8,5.569999999999999,26,9.0180177,105.0869724
Cà Mau,2012-07-01,2012,7,26.816129032258065,25.7,28.0,2.3000000000000007,0.6573161462561465,258.5,22.5,8.338709677419354,31,9.0180177,105.0869724
Cà Mau,2012-08-01,2012,8,26.9741935483871,25.4,27.9,2.5,0.6903949313909559,207.8,25.9,6.703225806451614,31,9.0180177,105.0869724
Cà Mau,2012-09-01,2012,9,25.986666666666668,24.5,27.6,3.1000000000000014,0.6976479367690852,377.8,42.1,12.593333333333334,30,9.0180177,105.0869724
Cà Mau,2012-10-01,2012,10,26.39032258064516,25.2,27.5,2.3000000000000007,0.6357960043439912,356.3,30.8,11.493548387096775,31,9.0180177,105.0869724
Cà Mau,2012-11-01,2012,11,26.416666666666668,25.3,27.2,1.8999999999999986,0.46689239204245564,167.8,20.6,5.593333333333334,29,9.0180177,105.0869724
Cà Mau,2012-12-01,2012,12,26.76451612903226,25.6,27.7,2.099999999999998,0.5413245404233173,91.5,40.7,2.9516129032258065,23,9.0180177,105.0869724
Cà Mau,2013-01-01,2013,1,25.580645161290324,23.6,26.9,3.299999999999997,0.664037827656783,87.9,33.6,2.835483870967742,15,9.0180177,105.0869724
Cà Mau,2013-02-01,2013,2,27.0,24.7,27.9,3.1999999999999993,0.6976149845485455,18.599999999999998,13.6,0.6642857142857143,11,9.0180177,105.0869724
Cà Mau,2013-03-01,2013,3,28.322580645161292,27.2,30.0,2.8000000000000007,0.6761211318589542,22.200000000000003,7.9,0.7161290322580646,18,9.0180177,105.0869724
Cà Mau,2013-04-01,2013,4,27.903333333333332,25.8,30.3,4.5,1.113083115939014,278.3,29.5,9.276666666666667,29,9.0180177,105.0869724
Cà Mau,2013-05-01,2013,5,27.95483870967742,26.5,29.2,2.6999999999999993,0.6313154043621502,360.2,40.0,11.619354838709677,31,9.0180177,105.0869724
Cà Mau,2013-06-01,2013,6,27.279999999999998,25.9,28.5,2.6000000000000014,0.7265411681147321,341.9,38.0,11.396666666666667,30,9.0180177,105.0869724
Cà Mau,2013-07-01,2013,7,26.60967741935484,24.9,27.9,3.0,0.8259761250422345,313.5,37.3,10.112903225806452,31,9.0180177,105.0869724
Cà Mau,2013-08-01,2013,8,26.932258064516127,25.1,28.1,3.0,0.7272721163242786,191.4,27.4,6.174193548387097,29,9.0180177,105.0869724
Cà Mau,2013-09-01,2013,9,26.956666666666667,25.5,27.8,2.3000000000000007,0.7389103502774398,221.7,28.6,7.39,30,9.0180177,105.0869724
Cà Mau,2013-10-01,2013,10,26.148387096774194,25.0,27.2,2.1999999999999993,0.48018813517338227,359.2,27.4,11.587096774193547,31,9.0180177,105.0869724
Cà Mau,2013-11-01,2013,11,26.14333333333333,24.5,27.2,2.6999999999999993,0.6760347539185743,261.6,42.4,8.72,29,9.0180177,105.0869724
Cà Mau,2013-12-01,2013,12,25.183870967741935,23.7,26.5,2.8000000000000007,0.744802781141221,41.1,12.6,1.3258064516129033,21,9.0180177,105.0869724
Cà Mau,2014-01-01,2014,1,24.625806451612902,23.0,26.2,3.1999999999999993,0.7848429745010529,17.7,6.8,0.5709677419354838,15,9.0180177,105.0869724
Cà Mau,2014-02-01,2014,2,25.821428571428573,24.2,26.7,2.5,0.6309059581604289,3.9000000000000004,1.6,0.1392857142857143,6,9.0180177,105.0869724
Cà Mau,2014-03-01,2014,3,27.61935483870968,26.1,28.8,2.6999999999999993,0.8447561205613167,33.3,9.2,1.0741935483870966,13,9.0180177,105.0869724
Cà Mau,2014-04-01,2014,4,28.52,27.2,30.1,2.900000000000002,0.7260663976476973,156.0,32.5,5.2,23,9.0180177,105.0869724
Cà Mau,2014-05-01,2014,5,28.261290322580646,27.6,29.1,1.5,0.43793258183944084,287.1,30.3,9.261290322580646,31,9.0180177,105.0869724
Cà Mau,2014-06-01,2014,6,27.783333333333335,26.5,29.1,2.6000000000000014,0.6259246034430994,280.5,30.9,9.35,30,9.0180177,105.0869724
Cà Mau,2014-07-01,2014,7,27.03548387096774,25.6,27.9,2.299999999999997,0.5890944390032185,244.6,18.3,7.890322580645161,30,9.0180177,105.0869724
Cà Mau,2014-08-01,2014,8,26.92258064516129,25.5,27.9,2.3999999999999986,0.7107318657174737,283.2,28.4,9.135483870967741,31,9.0180177,105.0869724
Cà Mau,2014-09-01,2014,9,26.826666666666664,25.4,27.8,2.400000000000002,0.6897942388524434,276.7,26.2,9.223333333333333,30,9.0180177,105.0869724
Cà Mau,2014-10-01,2014,10,26.364516129032257,24.8,27.6,2.8000000000000007,0.6570379933696253,384.8,34.1,12.412903225806453,31,9.0180177,105.0869724
Cà Mau,2014-11-01,2014,11,26.459999999999997,25.3,27.4,2.099999999999998,0.5340799371913781,303.5,39.4,10.116666666666667,30,9.0180177,105.0869724
Cà Mau,2014-12-01,2014,12,25.996774193548386,24.4,27.1,2.700000000000003,0.6973683249511425,131.3,16.8,4.235483870967743,28,9.0180177,105.0869724
Cà Mau,2015-01-01,2015,1,24.932258064516127,24.1,25.9,1.7999999999999972,0.4657517913897859,27.8,11.7,0.8967741935483872,12,9.0180177,105.0869724
Cà Mau,2015-02-01,2015,2,25.667857142857144,24.4,27.7,3.3000000000000007,0.870952467737591,3.0,1.8,0.10714285714285714,6,9.0180177,105.0869724
Cà Mau,2015-03-01,2015,3,27.664516129032258,26.8,28.9,2.099999999999998,0.6237245049414966,13.3,3.4,0.42903225806451617,14,9.0180177,105.0869724
Cà Mau,2015-04-01,2015,4,28.866666666666667,26.8,30.1,3.3000000000000007,0.5832922809856746,48.300000000000004,13.4,1.61,21,9.0180177,105.0869724
Cà Mau,2015-05-01,2015,5,29.348387096774193,27.6,30.4,2.799999999999997,0.7766899714995412,120.2,12.9,3.8774193548387097,26,9.0180177,105.0869724
Cà Mau,2015-06-01,2015,6,27.86,25.3,29.2,3.8999999999999986,0.9178685955084688,227.5,28.9,7.583333333333333,29,9.0180177,105.0869724
Cà Mau,2015-07-01,2015,7,27.4741935483871,26.2,28.2,2.0,0.5272366590286152,217.4,21.3,7.012903225806451,31,9.0180177,105.0869724
Cà Mau,2015-08-01,2015,8,26.958064516129035,25.7,28.2,2.5,0.7424168611359282,334.8,27.1,10.8,31,9.0180177,105.0869724
Cà Mau,2015-09-01,2015,9,26.75,24.9,28.1,3.200000000000003,0.8484265355391103,445.8,60.7,14.860000000000001,30,9.0180177,105.0869724
Cà Mau,2015-10-01,2015,10,26.861290322580647,26.1,27.8,1.6999999999999993,0.4439800441122244,342.7,44.1,11.05483870967742,31,9.0180177,105.0869724
Cà Mau,2015-11-01,2015,11,26.540000000000003,25.2,27.6,2.400000000000002,0.656322040380829,259.8,24.3,8.66,30,9.0180177,105.0869724
Cà Mau,2015-12-01,2015,12,26.616129032258065,25.1,27.7,2.599999999999998,0.7576704535146088,64.5,10.7,2.0806451612903225,21,9.0180177,105.0869724
Cà Mau,2016-01-01,2016,1,27.335483870967742,26.5,28.1,1.6000000000000014,0.4012882481016801,9.3,2.3,0.30000000000000004,12,9.0180177,105.0869724
Cà Mau,2016-02-01,2016,2,27.28965517241379,25.2,28.2,3.0,0.6741898988448526,1.5,0.4,0.05172413793103448,8,9.0180177,105.0869724
Cà Mau,2016-03-01,2016,3,28.206451612903226,27.3,29.3,2.0,0.5549387256691586,1.5,0.5,0.04838709677419355,6,9.0180177,105.0869724
Cà Mau,2016-04-01,2016,4,29.91,28.6,30.9,2.299999999999997,0.7702887949244814,5.3999999999999995,3.3,0.18,7,9.0180177,105.0869724
Cà Mau,2016-05-01,2016,5,29.009677419354837,27.2,30.9,3.6999999999999993,1.3707309093350382,233.1,34.9,7.519354838709678,27,9.0180177,105.0869724
Cà Mau,2016-06-01,2016,6,27.71333333333333,25.9,29.2,3.3000000000000007,0.830759242825638,240.8,23.2,8.026666666666667,30,9.0180177,105.0869724
Cà Mau,2016-07-01,2016,7,27.335483870967742,25.9,28.8,2.900000000000002,0.6983544406182174,289.8,36.1,9.348387096774195,31,9.0180177,105.0869724
Cà Mau,2016-08-01,2016,8,27.370967741935484,25.6,28.6,3.0,0.7005681258269837,229.5,20.7,7.403225806451613,31,9.0180177,105.0869724
Cà Mau,2016-09-01,2016,9,26.720000000000002,25.5,28.3,2.8000000000000007,0.6413348149193123,330.5,34.9,11.016666666666667,30,9.0180177,105.0869724
Cà Mau,2016-10-01,2016,10,26.11935483870968,25.0,27.1,2.1000000000000014,0.5114810878476398,480.0,42.0,15.483870967741936,31,9.0180177,105.0869724
Cà Mau,2016-11-01,2016,11,26.476666666666667,25.0,27.4,2.3999999999999986,0.5969366242184636,307.7,34.6,10.256666666666666,30,9.0180177,105.0869724
Cà Mau,2016-12-01,2016,12,25.76774193548387,24.5,26.6,2.1000000000000014,0.615568624267673,216.0,30.2,6.967741935483871,27,9.0180177,105.0869724
Cà Mau,2017-01-01,2017,1,26.24516129032258,25.1,27.1,2.0,0.4925029337830853,89.0,11.2,2.870967741935484,27,9.0180177,105.0869724
Cà Mau,2017-02-01,2017,2,26.27857142857143,25.1,27.8,2.6999999999999993,0.7870983480631945,52.7,20.9,1.8821428571428573,21,9.0180177,105.0869724
Cà Mau,2017-03-01,2017,3,27.374193548387098,26.5,28.4,1.8999999999999986,0.6142571350476841,90.8,19.3,2.929032258064516,22,9.0180177,105.0869724
Cà Mau,2017-04-01,2017,4,28.09333333333333,25.9,29.4,3.5,0.9748327295360527,157.3,25.6,5.243333333333334,28,9.0180177,105.0869724
Cà Mau,2017-05-01,2017,5,27.82903225806452,26.5,29.8,3.3000000000000007,0.7900183746331881,370.0,30.8,11.935483870967742,31,9.0180177,105.0869724
Cà Mau,2017-06-01,2017,6,27.576666666666664,25.6,28.9,3.299999999999997,0.8249068216276404,299.7,30.0,9.99,29,9.0180177,105.0869724
Cà Mau,2017-07-01,2017,7,27.041935483870965,25.4,28.3,2.900000000000002,0.7762191243664759,269.9,30.7,8.706451612903225,31,9.0180177,105.0869724
Cà Mau,2017-08-01,2017,8,26.661290322580644,25.2,28.0,2.8000000000000007,0.7031725342355362,414.6,25.0,13.374193548387098,31,9.0180177,105.0869724
Cà Mau,2017-09-01,2017,9,26.883333333333333,25.1,28.1,3.0,0.8493743471574818,368.0,45.0,12.266666666666667,30,9.0180177,105.0869724
Cà Mau,2017-10-01,2017,10,26.46451612903226,25.1,28.0,2.8999999999999986,0.6819327371995838,386.2,30.3,12.458064516129031,31,9.0180177,105.0869724
Cà Mau,2017-11-01,2017,11,26.516666666666666,25.1,27.6,2.5,0.7390969948633893,205.7,43.0,6.8566666666666665,29,9.0180177,105.0869724
Cà Mau,2017-12-01,2017,12,25.35483870967742,21.1,27.4,6.299999999999997,1.4928359386700683,120.1,18.7,3.8741935483870966,27,9.0180177,105.0869724
Cà Mau,2018-01-01,2018,1,25.748387096774195,24.3,26.6,2.3000000000000007,0.6412856709984686,78.0,19.9,2.5161290322580645,27,9.0180177,105.0869724
Cà Mau,2018-02-01,2018,2,26.114285714285717,24.0,27.4,3.3999999999999986,0.9905906527268685,19.4,5.6,0.6928571428571428,17,9.0180177,105.0869724
Cà Mau,2018-03-01,2018,3,27.83225806451613,27.1,28.6,1.5,0.32185617572055736,26.8,7.6,0.864516129032258,23,9.0180177,105.0869724
Cà Mau,2018-04-01,2018,4,28.496666666666666,27.6,29.1,1.5,0.44835587261209037,59.3,15.9,1.9766666666666666,25,9.0180177,105.0869724
Cà Mau,2018-05-01,2018,5,27.932258064516127,27.1,28.6,1.5,0.4269169292920211,174.4,17.3,5.625806451612903,31,9.0180177,105.0869724
Cà Mau,2018-06-01,2018,6,27.413333333333334,25.4,29.1,3.700000000000003,0.8536870674874972,220.3,24.5,7.343333333333334,30,9.0180177,105.0869724
Cà Mau,2018-07-01,2018,7,26.958064516129035,25.9,28.3,2.400000000000002,0.6227756115693616,291.7,25.2,9.40967741935484,31,9.0180177,105.0869724
Cà Mau,2018-08-01,2018,8,27.10967741935484,25.5,28.3,2.8000000000000007,0.6357960043439932,240.6,29.2,7.761290322580645,31,9.0180177,105.0869724
Cà Mau,2018-09-01,2018,9,26.613333333333333,24.9,27.7,2.8000000000000007,0.729068055729406,295.8,29.8,9.860000000000001,29,9.0180177,105.0869724
Cà Mau,2018-10-01,2018,10,26.812903225806455,24.4,28.1,3.700000000000003,0.8192443410378744,317.5,48.9,10.241935483870968,31,9.0180177,105.0869724
Cà Mau,2018-11-01,2018,11,27.076666666666664,25.6,27.8,2.1999999999999993,0.5203999346214634,98.7,11.8,3.29,29,9.0180177,105.0869724
Cà Mau,2018-12-01,2018,12,26.88064516129032,25.5,27.9,2.3999999999999986,0.7453944614939173,173.29999999999998,23.9,5.590322580645161,29,9.0180177,105.0869724
Cà Mau,2019-01-01,2019,1,26.041935483870965,22.8,27.1,4.300000000000001,0.8928509369984028,119.6,33.1,3.858064516129032,25,9.0180177,105.0869724
Cà Mau,2019-02-01,2019,2,26.95,26.1,27.9,1.7999999999999972,0.4788102539203378,5.0,1.2,0.17857142857142858,12,9.0180177,105.0869724
Cà Mau,2019-03-01,2019,3,28.029032258064515,26.1,28.8,2.6999999999999993,0.7528583524971564,37.2,8.3,1.2000000000000002,17,9.0180177,105.0869724
Cà Mau,2019-04-01,2019,4,29.403333333333332,28.1,30.7,2.599999999999998,0.7194266554998362,67.8,18.9,2.26,23,9.0180177,105.0869724
Cà Mau,2019-05-01,2019,5,28.387096774193548,27.4,30.0,2.6000000000000014,0.6184614973107957,208.7,18.4,6.732258064516128,31,9.0180177,105.0869724
Cà Mau,2019-06-01,2019,6,27.46333333333333,26.1,29.0,2.8999999999999986,0.8281609594231333,381.2,85.3,12.706666666666667,30,9.0180177,105.0869724
Cà Mau,2019-07-01,2019,7,27.316129032258065,26.1,28.3,2.1999999999999993,0.5669196146389411,266.7,28.6,8.603225806451613,30,9.0180177,105.0869724
Cà Mau,2019-08-01,2019,8,27.04516129032258,25.6,28.3,2.6999999999999993,0.6592109979247516,359.59999999999997,46.9,11.6,31,9.0180177,105.0869724
Cà Mau,2019-09-01,2019,9,27.02,25.3,28.6,3.3000000000000007,0.694013812840777,235.4,23.6,7.846666666666667,30,9.0180177,105.0869724
Cà Mau,2019-10-01,2019,10,26.741935483870968,25.6,27.9,2.299999999999997,0.5149590233202282,277.7,23.5,8.958064516129031,31,9.0180177,105.0869724
Cà Mau,2019-11-01,2019,11,26.7,25.2,28.2,3.0,0.6878251582167259,166.7,22.8,5.556666666666667,30,9.0180177,105.0869724
Cà Mau,2019-12-01,2019,12,26.316129032258065,24.6,27.7,3.099999999999998,0.9070453036071022,10.1,2.1,0.3258064516129032,16,9.0180177,105.0869724
Cà Mau,2020-01-01,2020,1,27.200000000000003,26.5,28.2,1.6999999999999993,0.4753945729601873,6.0,1.6,0.1935483870967742,10,9.0180177,105.0869724
Cà Mau,2020-02-01,2020,2,27.13103448275862,26.0,28.0,2.0,0.5738986024650432,4.9,2.8,0.16896551724137931,6,9.0180177,105.0869724
Cà Mau,2020-03-01,2020,3,28.570967741935487,27.7,29.8,2.1000000000000014,0.5299015936235051,11.8,1.8,0.3806451612903226,18,9.0180177,105.0869724
Cà Mau,2020-04-01,2020,4,29.383333333333333,28.0,30.3,2.3000000000000007,0.5298557600298225,40.5,6.3,1.35,25,9.0180177,105.0869724
Cà Mau,2020-05-01,2020,5,29.687096774193545,28.0,31.1,3.1000000000000014,0.9240281148261937,165.8,41.1,5.348387096774194,29,9.0180177,105.0869724
Cà Mau,2020-06-01,2020,6,27.206666666666667,26.1,28.7,2.599999999999998,0.5818717321228773,399.9,37.0,13.33,30,9.0180177,105.0869724
Cà Mau,2020-07-01,2020,7,27.06451612903226,26.1,28.2,2.099999999999998,0.5122163521382826,350.4,26.3,11.303225806451612,31,9.0180177,105.0869724
Cà Mau,2020-08-01,2020,8,27.33225806451613,25.8,28.7,2.8999999999999986,0.7258958128979636,239.20000000000002,24.0,7.716129032258065,30,9.0180177,105.0869724
Cà Mau,2020-09-01,2020,9,26.953333333333333,25.1,28.2,3.099999999999998,0.735659841434104,423.6,55.4,14.120000000000001,29,9.0180177,105.0869724
Cà Mau,2020-10-01,2020,10,26.261290322580646,25.1,27.3,2.1999999999999993,0.6691673529368861,513.6,83.0,16.567741935483873,31,9.0180177,105.0869724
Cà Mau,2020-11-01,2020,11,26.57,25.0,27.6,2.6000000000000014,0.6685805860178706,216.2,58.5,7.206666666666666,29,9.0180177,105.0869724
Cà Mau,2020-12-01,2020,12,25.74516129032258,22.5,26.8,4.300000000000001,0.9639635918703638,209.8,67.0,6.767741935483872,25,9.0180177,105.0869724
Cà Mau,2021-01-01,2021,1,25.248387096774195,23.3,26.7,3.3999999999999986,0.8261843893231634,26.9,14.1,0.8677419354838709,17,9.0180177,105.0869724
Cà Mau,2021-02-01,2021,2,25.960714285714285,24.6,27.4,2.799999999999997,0.7161312137757404,14.299999999999999,2.1,0.5107142857142857,17,9.0180177,105.0869724
Cà Mau,2021-03-01,2021,3,27.980645161290322,26.9,29.5,2.6000000000000014,0.756050860211009,6.1000000000000005,1.3,0.19677419354838713,15,9.0180177,105.0869724
Cà Mau,2021-04-01,2021,4,27.96333333333333,26.6,29.8,3.1999999999999993,0.7928487847012825,214.6,23.1,7.153333333333333,29,9.0180177,105.0869724
Cà Mau,2021-05-01,2021,5,27.980645161290322,26.3,28.9,2.599999999999998,0.7382047389167447,271.1,29.0,8.745161290322581,31,9.0180177,105.0869724
Cà Mau,2021-06-01,2021,6,27.66,26.4,28.9,2.5,0.624555014003764,202.3,16.1,6.743333333333334,30,9.0180177,105.0869724
Cà Mau,2021-07-01,2021,7,27.41290322580645,25.5,28.8,3.3000000000000007,0.9868272173938284,258.5,28.8,8.338709677419354,29,9.0180177,105.0869724
Cà Mau,2021-08-01,2021,8,27.061290322580643,25.2,28.7,3.5,0.9013609781343046,309.8,25.7,9.993548387096775,31,9.0180177,105.0869724
Cà Mau,2021-09-01,2021,9,26.563333333333333,25.3,27.3,2.0,0.47813093959949826,365.90000000000003,49.1,12.196666666666667,30,9.0180177,105.0869724
Cà Mau,2021-10-01,2021,10,26.793548387096774,25.7,28.5,2.8000000000000007,0.8524222286601745,279.4,28.1,9.01290322580645,31,9.0180177,105.0869724
Cà Mau,2021-11-01,2021,11,26.063333333333333,24.4,27.6,3.200000000000003,0.9208254667578906,412.5,61.2,13.75,30,9.0180177,105.0869724
Cà Mau,2021-12-01,2021,12,25.970967741935485,24.2,27.3,3.1000000000000014,0.6832244864791751,45.2,10.5,1.4580645161290324,19,9.0180177,105.0869724
Cà Mau,2022-01-01,2022,1,26.461290322580645,25.7,27.1,1.4000000000000021,0.3565365052415997,27.9,4.6,0.8999999999999999,21,9.0180177,105.0869724
Cà Mau,2022-02-01,2022,2,27.571428571428573,26.8,28.2,1.3999999999999986,0.35575391292415487,30.0,5.6,1.0714285714285714,21,9.0180177,105.0869724
Cà Mau,2022-03-01,2022,3,27.996774193548386,26.8,29.0,2.1999999999999993,0.5570660469326428,82.6,10.9,2.664516129032258,27,9.0180177,105.0869724
Cà Mau,2022-04-01,2022,4,27.44333333333333,25.1,29.3,4.199999999999999,1.0572192978177055,209.8,28.1,6.993333333333334,30,9.0180177,105.0869724
Cà Mau,2022-05-01,2022,5,27.92258064516129,26.4,29.6,3.200000000000003,0.8905839572697438,224.8,20.9,7.251612903225807,31,9.0180177,105.0869724
Cà Mau,2022-06-01,2022,6,27.513333333333332,26.0,29.1,3.1000000000000014,0.7055119605200059,252.1,18.1,8.403333333333332,30,9.0180177,105.0869724
Cà Mau,2022-07-01,2022,7,26.91290322580645,24.7,28.1,3.400000000000002,0.7246801296589968,387.9,59.7,12.51290322580645,31,9.0180177,105.0869724
Cà Mau,2022-08-01,2022,8,27.019354838709678,25.9,27.9,2.0,0.5534253065161301,237.20000000000002,24.1,7.651612903225807,31,9.0180177,105.0869724
